report_source,Mkt Al,Op Al,Orig,Dest,Manu,Type,Aircraft Family,Aircraft Type,Equip,Flights,Seats,ASMs,Block Mins
2026-06,Y4,Y4,TGZ,MEX,Airbus,Narrow,A320,A321,321,21,4740,2104560,1974
2026-06,Y4,Y4,TGZ,MEX,Airbus,Narrow,A320,A321neo,32Q,13,3107,1379508,1222
2026-06,Y4,Y4,TGZ,PBC,Airbus,Narrow,A320,A320neo,32N,13,2418,952692,1053
2026-06,Y4,Y4,TGZ,TIJ,Airbus,Narrow,A320,A320neo,32N,8,1488,2764704,2024
2026-06,Y4,Y4,TIJ,ACA,Airbus,Narrow,A320,A320,320,15,2685,4105365,3210
2026-06,Y4,Y4,TIJ,ACA,Airbus,Narrow,A320,A320neo,32N,15,2790,4265910,3210
2026-06,Y4,Y4,TIJ,AGU,Airbus,Narrow,A320,A320neo,32N,30,5580,6523020,4980
2026-06,Y4,Y4,TIJ,AGU,Airbus,Narrow,A320,A321neo,32Q,22,5258,6146602,3652
2026-06,Y4,Y4,TIJ,BJX,Airbus,Narrow,A320,A320,320,16,2864,3557088,2752
2026-06,Y4,Y4,TIJ,BJX,Airbus,Narrow,A320,A320neo,32N,52,9672,12012624,8944
2026-06,Y4,Y4,TIJ,BJX,Airbus,Narrow,A320,A321neo,32Q,9,2151,2671542,1548
2026-06,Y4,Y4,TIJ,CEN,Airbus,Narrow,A320,A320,320,30,5370,2980350,2880
2026-06,Y4,Y4,TIJ,CJS,Airbus,Narrow,A320,A321neo,32Q,43,10277,6382017,4601
2026-06,Y4,Y4,TIJ,CLQ,Airbus,Narrow,A320,A320,320,30,5370,6615840,5370
2026-06,Y4,Y4,TIJ,CLQ,Airbus,Narrow,A320,A320neo,32N,20,3720,4583040,3580
2026-06,Y4,Y4,TIJ,CUL,Airbus,Narrow,A320,A320,320,30,5370,4220820,3660
2026-06,Y4,Y4,TIJ,CUL,Airbus,Narrow,A320,A321neo,32Q,60,14340,11271240,7320
2026-06,Y4,Y4,TIJ,CUN,Airbus,Narrow,A320,A320,320,17,3043,6125559,4471
2026-06,Y4,Y4,TIJ,CUN,Airbus,Narrow,A320,A321neo,32Q,30,7170,14433210,7890
2026-06,Y4,Y4,TIJ,CUU,Airbus,Narrow,A320,A320,320,21,3759,2635059,2394
2026-06,Y4,Y4,TIJ,CUU,Airbus,Narrow,A320,A320neo,32N,30,5580,3911580,3420
2026-06,Y4,Y4,TIJ,DGO,Airbus,Narrow,A320,A320,320,17,3043,2899979,2397
2026-06,Y4,Y4,TIJ,DGO,Airbus,Narrow,A320,A320neo,32N,13,2418,2304354,1833
2026-06,Y4,Y4,TIJ,DGO,Airbus,Narrow,A320,A321neo,32Q,21,5019,4783107,2961
2026-06,Y4,Y4,TIJ,GDL,Airbus,Narrow,A320,A320,320,18,3222,3805182,3114
2026-06,Y4,Y4,TIJ,GDL,Airbus,Narrow,A320,A321,321,90,19800,23383800,15570
2026-06,Y4,Y4,TIJ,GDL,Airbus,Narrow,A320,A321neo,32Q,102,24378,28790418,17646
2026-06,Y4,Y4,TIJ,HMO,Airbus,Narrow,A320,A320neo,32N,30,5580,2371500,2490
2026-06,Y4,Y4,TIJ,HMO,Airbus,Narrow,A320,A321neo,32Q,60,14340,6094500,4980
2026-06,Y4,Y4,TIJ,LAP,Airbus,Narrow,A320,A320,320,60,10740,7593180,6960
2026-06,Y4,Y4,TIJ,LAP,Airbus,Narrow,A320,A321neo,32Q,17,4063,2872541,1972
2026-06,Y4,Y4,TIJ,LMM,Airbus,Narrow,A320,A320,320,30,5370,3603270,3300
2026-06,Y4,Y4,TIJ,LMM,Airbus,Narrow,A320,A320neo,32N,30,5580,3744180,3300
2026-06,Y4,Y4,TIJ,LTO,Airbus,Narrow,A320,A320,320,13,2327,1314755,1313
2026-06,Y4,Y4,TIJ,LTO,Airbus,Narrow,A320,A320neo,32N,17,3162,1786530,1717
2026-06,Y4,Y4,TIJ,MEX,Airbus,Narrow,A320,A320neo,32N,47,8742,12492318,9541
2026-06,Y4,Y4,TIJ,MEX,Airbus,Narrow,A320,A321,321,71,16190,23135510,14413
2026-06,Y4,Y4,TIJ,MEX,Airbus,Narrow,A320,A321neo,32Q,32,7648,10928992,6496
2026-06,Y4,Y4,TIJ,MID,Airbus,Narrow,A320,A320neo,32N,17,3162,5884482,4386
2026-06,Y4,Y4,TIJ,MLM,Airbus,Narrow,A320,A320,320,60,10610,13973370,11160
2026-06,Y4,Y4,TIJ,MLM,Airbus,Narrow,A320,A320neo,32N,3,558,734886,558
2026-06,Y4,Y4,TIJ,MTY,Airbus,Narrow,A320,A320,320,28,5012,5608428,4592
2026-06,Y4,Y4,TIJ,MTY,Airbus,Narrow,A320,A320neo,32N,32,5952,6660288,5248
2026-06,Y4,Y4,TIJ,MZT,Airbus,Narrow,A320,A320,320,12,2148,1971864,1680
2026-06,Y4,Y4,TIJ,MZT,Airbus,Narrow,A320,A320neo,32N,2,372,341496,280
2026-06,Y4,Y4,TIJ,MZT,Airbus,Narrow,A320,A321neo,32Q,48,11472,10531296,6720
2026-06,Y4,Y4,TIJ,NLU,Airbus,Narrow,A320,A321neo,32Q,30,7170,10231590,6000
2026-06,Y4,Y4,TIJ,OAX,Airbus,Narrow,A320,A320,320,38,6802,11270914,8664
2026-06,Y4,Y4,TIJ,PBC,Airbus,Narrow,A320,A320neo,32N,47,8742,12911934,9870
2026-06,Y4,Y4,TIJ,PVR,Airbus,Narrow,A320,A320,320,30,5370,5853300,4890
2026-06,Y4,Y4,TIJ,PVR,Airbus,Narrow,A320,A321neo,32Q,30,7170,7815300,4890
2026-06,Y4,Y4,TIJ,PXM,Airbus,Narrow,A320,A320neo,32N,13,2418,4096092,3068
2026-06,Y4,Y4,TIJ,QRO,Airbus,Narrow,A320,A320,320,30,5370,7045440,5580
2026-06,Y4,Y4,TIJ,SJD,Airbus,Narrow,A320,A321neo,32Q,90,21510,16842330,11430
2026-06,Y4,Y4,TIJ,SLP,Airbus,Narrow,A320,A320,320,6,1074,1301688,1020
2026-06,Y4,Y4,TIJ,SLP,Airbus,Narrow,A320,A320neo,32N,4,744,901728,680
2026-06,Y4,Y4,TIJ,TAP,Airbus,Narrow,A320,A320,320,13,2327,4588844,3380
2026-06,Y4,Y4,TIJ,TGZ,Airbus,Narrow,A320,A320neo,32N,9,1674,3110292,2268
2026-06,Y4,Y4,TIJ,TLC,Airbus,Narrow,A320,A320,320,30,5370,7528740,5760
2026-06,Y4,Y4,TIJ,TPQ,Airbus,Narrow,A320,A320,320,12,2148,2281176,1920
2026-06,Y4,Y4,TIJ,TPQ,Airbus,Narrow,A320,A321neo,32Q,18,4302,4568724,2880
2026-06,Y4,Y4,TIJ,TRC,Airbus,Narrow,A320,A320,320,13,2327,2210650,1807
2026-06,Y4,Y4,TIJ,UPN,Airbus,Narrow,A320,A320,320,30,5370,6943410,5610
2026-06,Y4,Y4,TIJ,UPN,Airbus,Narrow,A320,A320neo,32N,1,186,240498,187
2026-06,Y4,Y4,TIJ,VER,Airbus,Narrow,A320,A320neo,32N,6,1116,1767744,1296
2026-06,Y4,Y4,TIJ,VER,Airbus,Narrow,A320,A321neo,32Q,17,4063,6435792,3672
2026-06,Y4,Y4,TIJ,ZCL,Airbus,Narrow,A320,A320,320,30,5370,5890890,4740
2026-06,Y4,Y4,TIJ,ZIH,Airbus,Narrow,A320,A320neo,32N,13,2418,3409380,2548
2026-06,Y4,Y4,TLC,CUN,Airbus,Narrow,A320,A320,320,60,10740,9021600,8580
2026-06,Y4,Y4,TLC,GDL,Airbus,Narrow,A320,A320neo,32N,60,11160,2767680,4140
2026-06,Y4,Y4,TLC,MTY,Airbus,Narrow,A320,A320,320,47,8413,3710133,4606
2026-06,Y4,Y4,TLC,PVR,Airbus,Narrow,A320,A320,320,30,5370,1997640,2460
2026-06,Y4,Y4,TLC,SJD,Airbus,Narrow,A320,A320,320,22,3938,2744786,2640
2026-06,Y4,Y4,TLC,TIJ,Airbus,Narrow,A320,A320,320,30,5370,7528740,5970
2026-06,Y4,Y4,TPQ,LAX,Airbus,Narrow,A320,A320,320,13,2327,2766803,2314
2026-06,Y4,Y4,TPQ,TIJ,Airbus,Narrow,A320,A320,320,12,2148,2281176,1872
2026-06,Y4,Y4,TPQ,TIJ,Airbus,Narrow,A320,A321neo,32Q,18,4302,4568724,2808
2026-06,Y4,Y4,TQO,GDL,Airbus,Narrow,A320,A320neo,32N,16,2976,3020640,2592
2026-06,Y4,Y4,TRC,GDL,Airbus,Narrow,A320,A320neo,32N,30,5580,1936260,2340
2026-06,Y4,Y4,TRC,TIJ,Airbus,Narrow,A320,A320,320,13,2327,2210650,1924
2026-06,Y4,Y4,UPN,LAX,Airbus,Narrow,A320,A320,320,9,1611,2286009,1890
2026-06,Y4,Y4,UPN,TIJ,Airbus,Narrow,A320,A320,320,30,5370,6943410,5490
2026-06,Y4,Y4,UPN,TIJ,Airbus,Narrow,A320,A320neo,32N,1,186,240498,183
2026-06,Y4,Y4,VER,GDL,Airbus,Narrow,A320,A320,320,3,537,254538,279
2026-06,Y4,Y4,VER,GDL,Airbus,Narrow,A320,A320neo,32N,40,7440,3526560,3720
2026-06,Y4,Y4,VER,GDL,Airbus,Narrow,A320,A321,321,4,920,436080,372
2026-06,Y4,Y4,VER,QRO,Airbus,Narrow,A320,A320neo,32N,13,2418,703638,819
2026-06,Y4,Y4,VER,TIJ,Airbus,Narrow,A320,A320neo,32N,6,1116,1767744,1308
2026-06,Y4,Y4,VER,TIJ,Airbus,Narrow,A320,A321neo,32Q,17,4063,6435792,3706
2026-06,Y4,Y4,VSA,GDL,Airbus,Narrow,A320,A320,320,20,3580,2506000,2420
2026-06,Y4,Y4,VSA,GDL,Airbus,Narrow,A320,A320neo,32N,5,930,651000,605
2026-06,Y4,Y4,VSA,MEX,Airbus,Narrow,A320,A321neo,32Q,30,7170,2975550,2790
2026-06,Y4,Y4,VSA,PBC,Airbus,Narrow,A320,A320neo,32N,17,3162,1154130,1343
2026-06,Y4,Y4,ZCL,GDL,Airbus,Narrow,A320,A320neo,32N,13,2418,406224,884
2026-06,Y4,Y4,ZCL,LAX,Airbus,Narrow,A320,A320neo,32N,17,3162,3857640,3162
2026-06,Y4,Y4,ZCL,MDW,Airbus,Narrow,A320,A320neo,32N,17,3162,4939044,3825
2026-06,Y4,Y4,ZCL,SJC,Airbus,Narrow,A320,A320neo,32N,9,1674,2539458,1935
2026-06,Y4,Y4,ZCL,TIJ,Airbus,Narrow,A320,A320,320,30,5370,5890890,4830
2026-06,Y4,Y4,ZIH,GDL,Airbus,Narrow,A320,A320,320,13,2327,542191,741
2026-06,Y4,Y4,ZIH,GDL,Airbus,Narrow,A320,A320neo,32N,4,744,173352,228
2026-06,Y4,Y4,ZIH,MEX,Airbus,Narrow,A320,A321,321,14,3150,636300,938
2026-06,Y4,Y4,ZIH,MEX,Airbus,Narrow,A320,A321neo,32Q,16,3824,772448,1072
2026-06,Y4,Y4,ZIH,MLM,Airbus,Narrow,A320,A320,320,8,1412,221684,400
2026-06,Y4,Y4,ZIH,PBC,Airbus,Narrow,A320,A320neo,32N,13,2418,556140,780
2026-06,Y4,Y4,ZIH,QRO,Airbus,Narrow,A320,A320neo,32N,13,2418,527124,780
2026-06,Y4,Y4,ZIH,TIJ,Airbus,Narrow,A320,A320neo,32N,13,2418,3409380,2548
2026-06,Y4,Y4,ACA,GDL,Airbus,Narrow,A320,A320,320,3,537,186876,234
2026-06,Y4,Y4,ACA,GDL,Airbus,Narrow,A320,A320neo,32N,24,4464,1553472,1872
2026-06,Y4,Y4,ACA,MEX,Airbus,Narrow,A320,A320,320,16,2864,544160,1088
2026-06,Y4,Y4,ACA,MEX,Airbus,Narrow,A320,A320neo,32N,15,2790,530100,1020
2026-06,Y4,Y4,ACA,QRO,Airbus,Narrow,A320,A320neo,32N,13,2418,645606,845
2026-06,Y4,Y4,ACA,TIJ,Airbus,Narrow,A320,A320,320,16,2864,4379056,3376
2026-06,Y4,Y4,ACA,TIJ,Airbus,Narrow,A320,A320neo,32N,37,6882,10522578,7807
2026-06,Y4,Y4,AGU,CUN,Airbus,Narrow,A320,A320neo,32N,14,2604,2593584,2142
2026-06,Y4,Y4,AGU,LAX,Airbus,Narrow,A320,A320,320,14,2506,3240258,2730
2026-06,Y4,Y4,AGU,LAX,Airbus,Narrow,A320,A320neo,32N,3,558,721494,585
2026-06,Y4,Y4,AGU,MDW,Airbus,Narrow,A320,A320neo,32N,17,3162,5131926,3910
2026-06,Y4,Y4,AGU,PBC,Airbus,Narrow,A320,A320neo,32N,13,2418,751998,897
2026-06,Y4,Y4,AGU,PVR,Airbus,Narrow,A320,A320neo,32N,13,2418,488436,728
2026-06,Y4,Y4,AGU,TIJ,Airbus,Narrow,A320,A320neo,32N,41,7626,8914794,6765
2026-06,Y4,Y4,AGU,TIJ,Airbus,Narrow,A320,A321neo,32Q,31,7409,8661121,5115
2026-06,Y4,Y4,BJX,CUN,Airbus,Narrow,A320,A320,320,31,5549,5238256,4681
2026-06,Y4,Y4,BJX,CUN,Airbus,Narrow,A320,A320neo,32N,6,1116,1053504,906
2026-06,Y4,Y4,BJX,CUN,Airbus,Narrow,A320,A321neo,32Q,32,7648,7219712,4832
2026-06,Y4,Y4,BJX,FAT,Airbus,Narrow,A320,A320,320,4,716,1106220,884
2026-06,Y4,Y4,BJX,FAT,Airbus,Narrow,A320,A320neo,32N,5,930,1436850,1105
2026-06,Y4,Y4,BJX,FAT,Airbus,Narrow,A320,A321neo,32Q,4,956,1477020,884
2026-06,Y4,Y4,BJX,LAX,Airbus,Narrow,A320,A320,320,23,4117,5623822,4876
2026-06,Y4,Y4,BJX,MDW,Airbus,Narrow,A320,A320,320,13,2327,3818607,3055
2026-06,Y4,Y4,BJX,MTY,Airbus,Narrow,A320,A320,320,33,5907,2014287,2805
2026-06,Y4,Y4,BJX,MTY,Airbus,Narrow,A320,A320neo,32N,16,2976,1014816,1360
2026-06,Y4,Y4,BJX,MXL,Airbus,Narrow,A320,A320neo,32N,2,372,433752,342
2026-06,Y4,Y4,BJX,MXL,Airbus,Narrow,A320,A321neo,32Q,13,3107,3622762,2223
2026-06,Y4,Y4,BJX,OAK,Airbus,Narrow,A320,A320neo,32N,18,3348,5668164,4320
2026-06,Y4,Y4,BJX,ONT,Airbus,Narrow,A320,A320neo,32N,13,2418,3225612,2561
2026-06,Y4,Y4,BJX,ORD,Airbus,Narrow,A320,A320neo,32N,14,2604,4291392,3346
2026-06,Y4,Y4,BJX,ORD,Airbus,Narrow,A320,A321neo,32Q,4,956,1575488,956
2026-06,Y4,Y4,BJX,PBC,Airbus,Narrow,A320,A320neo,32N,18,3348,800172,1134
2026-06,Y4,Y4,BJX,PVR,Airbus,Narrow,A320,A320neo,32N,8,1488,364560,536
2026-06,Y4,Y4,BJX,PVR,Airbus,Narrow,A320,A321neo,32Q,50,11950,2927750,3350
2026-06,Y4,Y4,BJX,SJC,Airbus,Narrow,A320,A320,320,5,895,1490175,1180
2026-06,Y4,Y4,BJX,SJC,Airbus,Narrow,A320,A321neo,32Q,4,956,1591740,944
2026-06,Y4,Y4,BJX,SJD,Airbus,Narrow,A320,A320,320,13,2327,1277523,1339
2026-06,Y4,Y4,BJX,SJD,Airbus,Narrow,A320,A320neo,32N,11,2046,1123254,1133
2026-06,Y4,Y4,BJX,SJD,Airbus,Narrow,A320,A321neo,32Q,4,956,524844,412
2026-06,Y4,Y4,BJX,SMF,Airbus,Narrow,A320,A320,320,4,716,1222928,988
2026-06,Y4,Y4,BJX,SMF,Airbus,Narrow,A320,A320neo,32N,8,1488,2541504,1976
2026-06,Y4,Y4,BJX,TIJ,Airbus,Narrow,A320,A320,320,22,3938,4890996,3938
2026-06,Y4,Y4,BJX,TIJ,Airbus,Narrow,A320,A320neo,32N,75,13950,17325900,13425
2026-06,Y4,Y4,BJX,TIJ,Airbus,Narrow,A320,A321neo,32Q,16,3824,4749408,2864
2026-06,Y4,Y4,BOG,GDL,Airbus,Narrow,A320,A320neo,32N,8,1488,3336096,2520
2026-06,Y4,Y4,BOG,NLU,Airbus,Narrow,A320,A320neo,32N,18,3348,6578820,5274
2026-06,Y4,Y4,CEN,GDL,Airbus,Narrow,A320,A320,320,4,716,448932,432
2026-06,Y4,Y4,CEN,GDL,Airbus,Narrow,A320,A320neo,32N,41,7626,4781502,4428
2026-06,Y4,Y4,CEN,TIJ,Airbus,Narrow,A320,A320,320,31,5549,3079695,2945
2026-06,Y4,Y4,CEN,TIJ,Airbus,Narrow,A320,A320neo,32N,22,4092,2271060,2090
2026-06,Y4,Y4,CJS,GDL,Airbus,Narrow,A320,A320neo,32N,38,7068,5576652,4826
2026-06,Y4,Y4,CJS,GDL,Airbus,Narrow,A320,A321neo,32Q,31,7409,5845701,3937
2026-06,Y4,Y4,CJS,MEX,Airbus,Narrow,A320,A321,321,31,7130,6823410,4619
2026-06,Y4,Y4,CJS,TIJ,Airbus,Narrow,A320,A321neo,32Q,44,10516,6530436,4972
2026-06,Y4,Y4,CLQ,TIJ,Airbus,Narrow,A320,A320,320,31,5549,6836368,5394
2026-06,Y4,Y4,CLQ,TIJ,Airbus,Narrow,A320,A320neo,32N,21,3906,4812192,3654
2026-06,Y4,Y4,CLT,GDL,Airbus,Narrow,A320,A320neo,32N,2,372,630540,500
2026-06,Y4,Y4,CLT,GDL,Airbus,Narrow,A320,A321neo,32Q,11,2629,4456155,2750
2026-06,Y4,Y4,CTM,MEX,Airbus,Narrow,A320,A321,321,31,7130,5033780,3906
2026-06,Y4,Y4,CUL,GDL,Airbus,Narrow,A320,A320,320,6,1074,424230,498
2026-06,Y4,Y4,CUL,GDL,Airbus,Narrow,A320,A320neo,32N,52,9672,3820440,4316
2026-06,Y4,Y4,CUL,GDL,Airbus,Narrow,A320,A321,321,22,5060,1998700,1826
2026-06,Y4,Y4,CUL,GDL,Airbus,Narrow,A320,A321neo,32Q,36,8604,3398580,2988
2026-06,Y4,Y4,CUL,MEX,Airbus,Narrow,A320,A320,320,26,4654,3029754,2990
2026-06,Y4,Y4,CUL,MEX,Airbus,Narrow,A320,A320neo,32N,5,930,605430,575
2026-06,Y4,Y4,CUL,MTY,Airbus,Narrow,A320,A320,320,31,5549,2585834,2759
2026-06,Y4,Y4,CUL,MXL,Airbus,Narrow,A320,A320,320,31,5549,3984182,3503
2026-06,Y4,Y4,CUL,MXL,Airbus,Narrow,A320,A320neo,32N,9,1674,1201932,1017
2026-06,Y4,Y4,CUL,PHX,Airbus,Narrow,A320,A320neo,32N,4,744,488808,452
2026-06,Y4,Y4,CUL,PHX,Airbus,Narrow,A320,A321neo,32Q,5,1195,785115,565
2026-06,Y4,Y4,CUL,SJD,Airbus,Narrow,A320,A320,320,26,4654,837720,1378
2026-06,Y4,Y4,CUL,SJD,Airbus,Narrow,A320,A320neo,32N,14,2604,468720,742
2026-06,Y4,Y4,CUL,TIJ,Airbus,Narrow,A320,A320,320,31,5549,4361514,3782
2026-06,Y4,Y4,CUL,TIJ,Airbus,Narrow,A320,A320neo,32N,40,7440,5847840,4880
2026-06,Y4,Y4,CUL,TIJ,Airbus,Narrow,A320,A321neo,32Q,62,14818,11646948,7564
2026-06,Y4,Y4,CUN,AGU,Airbus,Narrow,A320,A320neo,32N,14,2604,2593584,2058
2026-06,Y4,Y4,CUN,BJX,Airbus,Narrow,A320,A320,320,31,5549,5238256,4588
2026-06,Y4,Y4,CUN,BJX,Airbus,Narrow,A320,A320neo,32N,6,1116,1053504,888
2026-06,Y4,Y4,CUN,BJX,Airbus,Narrow,A320,A321neo,32Q,32,7648,7219712,4736
2026-06,Y4,Y4,CUN,GDL,Airbus,Narrow,A320,A320neo,32N,48,8928,9499392,7872
2026-06,Y4,Y4,CUN,GDL,Airbus,Narrow,A320,A321neo,32Q,93,22227,23649528,15252
2026-06,Y4,Y4,CUN,GUA,Airbus,Narrow,A320,A320,320,31,5549,2802245,2883
2026-06,Y4,Y4,CUN,MEX,Airbus,Narrow,A320,A320neo,32N,20,3720,2976000,2800
2026-06,Y4,Y4,CUN,MEX,Airbus,Narrow,A320,A321,321,57,13030,10424000,7980
2026-06,Y4,Y4,CUN,MEX,Airbus,Narrow,A320,A321neo,32Q,47,11233,8986400,6580
2026-06,Y4,Y4,CUN,MLM,Airbus,Narrow,A320,A320,320,10,1790,1650380,1440
2026-06,Y4,Y4,CUN,MLM,Airbus,Narrow,A320,A320neo,32N,10,1860,1714920,1440
2026-06,Y4,Y4,CUN,MLM,Airbus,Narrow,A320,A321neo,32Q,2,478,440716,288
2026-06,Y4,Y4,CUN,MTY,Airbus,Narrow,A320,A320,320,110,19690,17760380,16500
2026-06,Y4,Y4,CUN,MTY,Airbus,Narrow,A320,A320neo,32N,24,4464,4026528,3600
2026-06,Y4,Y4,CUN,NLU,Airbus,Narrow,A320,A320,320,31,5549,4466945,4154
2026-06,Y4,Y4,CUN,OAX,Airbus,Narrow,A320,A320neo,32N,40,7440,5230320,4720
2026-06,Y4,Y4,CUN,PBC,Airbus,Narrow,A320,A320neo,32N,62,11532,8752788,7874
2026-06,Y4,Y4,CUN,QRO,Airbus,Narrow,A320,A320,320,31,5549,4855375,4464
2026-06,Y4,Y4,CUN,QRO,Airbus,Narrow,A320,A320neo,32N,18,3348,2929500,2592
2026-06,Y4,Y4,CUN,SJO,Airbus,Narrow,A320,A320,320,5,895,697205,655
2026-06,Y4,Y4,CUN,SJO,Airbus,Narrow,A320,A320neo,32N,8,1488,1159152,1048
2026-06,Y4,Y4,CUN,SLP,Airbus,Narrow,A320,A320,320,31,5549,5060688,4433
2026-06,Y4,Y4,CUN,SLP,Airbus,Narrow,A320,A320neo,32N,7,1302,1187424,1001
2026-06,Y4,Y4,CUN,TGZ,Airbus,Narrow,A320,A320neo,32N,31,5766,2923362,3007
2026-06,Y4,Y4,CUN,TIJ,Airbus,Narrow,A320,A320,320,13,2327,4684251,3523
2026-06,Y4,Y4,CUN,TIJ,Airbus,Narrow,A320,A320neo,32N,13,2418,4867434,3523
2026-06,Y4,Y4,CUN,TIJ,Airbus,Narrow,A320,A321neo,32Q,31,7409,14914317,8401
2026-06,Y4,Y4,CUN,TLC,Airbus,Narrow,A320,A320,320,62,11098,9322320,8494
2026-06,Y4,Y4,CUU,DEN,Airbus,Narrow,A320,A320neo,32N,13,2418,1878786,1716
2026-06,Y4,Y4,CUU,GDL,Airbus,Narrow,A320,A320,320,12,2148,1258728,1260
2026-06,Y4,Y4,CUU,GDL,Airbus,Narrow,A320,A320neo,32N,18,3348,1961928,1890
2026-06,Y4,Y4,CUU,GDL,Airbus,Narrow,A320,A321,321,17,3910,2291260,1785
2026-06,Y4,Y4,CUU,GDL,Airbus,Narrow,A320,A321neo,32Q,5,1195,700270,525
2026-06,Y4,Y4,CUU,MEX,Airbus,Narrow,A320,A321,321,31,7130,5518620,4030
2026-06,Y4,Y4,CUU,TIJ,Airbus,Narrow,A320,A320,320,31,5549,3889849,3565
2026-06,Y4,Y4,CUU,TIJ,Airbus,Narrow,A320,A320neo,32N,40,7440,5215440,4600
2026-06,Y4,Y4,CZM,MEX,Airbus,Narrow,A320,A320neo,32N,4,744,589992,552
2026-06,Y4,Y4,CZM,MEX,Airbus,Narrow,A320,A321,321,27,6210,4924530,3726
2026-06,Y4,Y4,DEN,CUU,Airbus,Narrow,A320,A320neo,32N,13,2418,1878786,1742
2026-06,Y4,Y4,DEN,GDL,Airbus,Narrow,A320,A320neo,32N,7,1302,1736868,1449
2026-06,Y4,Y4,DEN,GDL,Airbus,Narrow,A320,A321neo,32Q,33,7887,10521258,6831
2026-06,Y4,Y4,DEN,MEX,Airbus,Narrow,A320,A320neo,32N,19,3534,5110164,4123
2026-06,Y4,Y4,DEN,MEX,Airbus,Narrow,A320,A321,321,12,2760,3990960,2604
2026-06,Y4,Y4,DEN,QRO,Airbus,Narrow,A320,A320neo,32N,9,1674,2261574,1800
2026-06,Y4,Y4,DFW,GDL,Airbus,Narrow,A320,A321,321,31,7130,6666550,4650
2026-06,Y4,Y4,DFW,MEX,Airbus,Narrow,A320,A321,321,31,7130,6666550,5115
2026-06,Y4,Y4,DFW,MLM,Airbus,Narrow,A320,A320,320,9,1611,1499841,1305
2026-06,Y4,Y4,DFW,MLM,Airbus,Narrow,A320,A320neo,32N,4,744,692664,580
2026-06,Y4,Y4,DFW,QRO,Airbus,Narrow,A320,A320neo,32N,13,2418,2106078,1807
2026-06,Y4,Y4,DFW,SLP,Airbus,Narrow,A320,A320,320,9,1611,1251747,1170
2026-06,Y4,Y4,DFW,SLP,Airbus,Narrow,A320,A320neo,32N,4,744,578088,520
2026-06,Y4,Y4,DGO,GDL,Airbus,Narrow,A320,A320,320,14,2506,651560,1008
2026-06,Y4,Y4,DGO,MDW,Airbus,Narrow,A320,A320neo,32N,13,2418,3755154,2795
2026-06,Y4,Y4,DGO,QRO,Airbus,Narrow,A320,A320neo,32N,18,3348,1201932,1332
2026-06,Y4,Y4,DGO,TIJ,Airbus,Narrow,A320,A320,320,18,3222,3070566,2574
2026-06,Y4,Y4,DGO,TIJ,Airbus,Narrow,A320,A320neo,32N,13,2418,2304354,1859
2026-06,Y4,Y4,DGO,TIJ,Airbus,Narrow,A320,A321neo,32Q,31,7409,7060777,4433
2026-06,Y4,Y4,DTW,GDL,Airbus,Narrow,A320,A320neo,32N,13,2418,4579692,3952
2026-06,Y4,Y4,EWR,GDL,Airbus,Narrow,A320,A320neo,32N,31,5766,12719796,9455
2026-06,Y4,Y4,EWR,PBC,Airbus,Narrow,A320,A320neo,32N,18,3348,6906924,5400
2026-06,Y4,Y4,FAT,BJX,Airbus,Narrow,A320,A320,320,5,895,1382775,1035
2026-06,Y4,Y4,FAT,BJX,Airbus,Narrow,A320,A320neo,32N,5,930,1436850,1035
2026-06,Y4,Y4,FAT,BJX,Airbus,Narrow,A320,A321neo,32Q,4,956,1477020,828
2026-06,Y4,Y4,FAT,GDL,Airbus,Narrow,A320,A321,321,27,6210,9277740,5670
2026-06,Y4,Y4,FAT,GDL,Airbus,Narrow,A320,A321neo,32Q,35,8365,12497310,7350
2026-06,Y4,Y4,FAT,MLM,Airbus,Narrow,A320,A320,320,13,2327,3776721,2821
2026-06,Y4,Y4,FAT,MLM,Airbus,Narrow,A320,A320neo,32N,4,744,1207512,868
2026-06,Y4,Y4,GDL,ACA,Airbus,Narrow,A320,A320,320,3,537,186876,237
2026-06,Y4,Y4,GDL,ACA,Airbus,Narrow,A320,A320neo,32N,24,4464,1553472,1896
2026-06,Y4,Y4,GDL,BOG,Airbus,Narrow,A320,A320neo,32N,8,1488,3336096,2456
2026-06,Y4,Y4,GDL,CEN,Airbus,Narrow,A320,A320,320,4,716,448932,464
2026-06,Y4,Y4,GDL,CEN,Airbus,Narrow,A320,A320neo,32N,41,7626,4781502,4756
2026-06,Y4,Y4,GDL,CJS,Airbus,Narrow,A320,A320neo,32N,38,7068,5576652,5016
2026-06,Y4,Y4,GDL,CJS,Airbus,Narrow,A320,A321neo,32Q,31,7409,5845701,4092
2026-06,Y4,Y4,GDL,CLT,Airbus,Narrow,A320,A320neo,32N,2,372,630540,504
2026-06,Y4,Y4,GDL,CLT,Airbus,Narrow,A320,A321neo,32Q,11,2629,4456155,2772
2026-06,Y4,Y4,GDL,CUL,Airbus,Narrow,A320,A320,320,6,1074,424230,504
2026-06,Y4,Y4,GDL,CUL,Airbus,Narrow,A320,A320neo,32N,52,9672,3820440,4368
2026-06,Y4,Y4,GDL,CUL,Airbus,Narrow,A320,A321,321,22,5060,1998700,1848
2026-06,Y4,Y4,GDL,CUL,Airbus,Narrow,A320,A321neo,32Q,36,8604,3398580,3024
